	Feature	value
3643	im_APPRART_>_Kampf_NN_>_um_APPR	0.00012354653145158658
3744	im_APPRART_>_Verlauf_NN_>_Handlung_NN	0.00012352706419028857
3955	in_APPR_>_Bild_NN_>_dem_ART	0.00012350789953678785
1359	auf_APPR_>_zum_APPRART_>_anderen_ADJA	-0.000123481935888627
10089	von_APPR_>_Bedeutung_NN_>_besonderer_ADJA	0.0001234794356519161
11180	wird_VAFIN_>_angenommen_VVPP_>_von_APPR	-0.00012344370216096955
8499	so_ADV_>_kann_VMFIN_>_er_PPER	0.0001234349021186632
360	Möglichkeit_NN_>_gestalten_VVINF_>_zu_PTKZU	-0.00012343382298295958
10314	vor_APPR_>_Weltkrieg_NN_>_Ersten_ADJA	0.00012341549102523838
12383	zum_APPRART_>_einen_ART_>_auf_APPR	-0.00012341087552173466
5908	ist_VAFIN_>_für_APPR_>_Untersuchung_NN	-0.00012339869017615254
8133	sind_VAFIN_>_Frauen_NN_>_die_ART	0.00012338054472722278
3642	im_APPRART_>_Kampf_NN_>_gegen_APPR	0.00012334242675669446
7717	mit_APPR_>_vor_APPR_>_allem_PIS	0.0001233035522029334
7480	mit_APPR_>_Einstellung_NN_>_der_ART	0.00012329584431706536
12462	zwischen_APPR_>_Natur_NN_>_und_KON	0.0001232463391497866
1274	auf_APPR_>_Verstehen_NN_>_das_ART	-0.0001232431200654197
7054	konnte_VMFIN_>_werden_VAINF_>_festgestellt_VVPP	-0.00012323246799096952
12538	über_APPR_>_Liebe_NN_>_die_ART	0.00012320868819127516
6751	kann_VMFIN_>_ist_VAFIN_>_ob_KOUS	-0.00012319510399872236
3772	im_APPRART_>_oder_KON_>_im_APPRART	-0.00012318741363912208
10250	von_APPR_>_Verhältnissen_NN_>_den_ART	0.0001231861997667831
9347	und_KON_>_erreichen_VVINF_>_zu_PTKZU	0.0001231309016672189
11652	wird_VAFIN_>_kann_VMFIN_>_werden_VAINF	-0.00012309606660030573
9906	und_KON_>_wirken_VVINF_>_zu_PTKZU	0.0001230935810250846
2546	es_PPER_>_suchen_VVINF_>_zu_PTKZU	0.00012309083156377779
3553	hat_VAFIN_>_vor_APPR_>_sich_PRF	0.00012305767682888066
3530	hat_VAFIN_>_tun_VVINF_>_etwas_PIS	0.00012305183748556858
241	Handlungen_NN_>_sind_VAFIN_>_die_PRELS	-0.0001230498765944867
4032	in_APPR_>_Erkenntnis_NN_>_der_ART	0.00012304472669921854
4080	in_APPR_>_Form_NN_>_welcher_PWAT	0.00012299948522026045
8612	soll_VMFIN_>_werden_VAINF_>_skizziert_VVPP	0.00012299450648957592
7341	lässt_VVFIN_>_schließen_VVINF_>_darauf_PROAV	-0.00012299188240715123
10848	werden_VAINF_>_überprüft_VVPP_>_im_APPRART	-0.00012295114323643215
116	Eindruck_NN_>_sein_VAINF_>_zu_PTKZU	0.00012293925250711287
9380	und_KON_>_für_APPR_>_damit_PROAV	0.00012291569462219478
3758	im_APPRART_>_Zuge_NN_>_dessen_PDS	0.0001228976160131552
907	auf_APPR_>_Aufbau_NN_>_den_ART	-0.0001228789306288827
11094	wird_VAFIN_>_Unsicherheit_NN_>_die_ART	0.00012287510929719745
9612	und_KON_>_lässt_VVFIN_>_ihn_PPER	0.00012286338028456972
9259	und_KON_>_begründen_VVINF_>_zu_PTKZU	-0.00012281511484872804
10932	wird_VAFIN_>_Ebene_NN_>_die_ART	0.00012279566892351674
8548	so_ADV_>_wäre_VAFIN_>_es_PPER	0.00012278420924259333
6329	ist_VAFIN_>_sollten_VMFIN_>_werden_VAINF	-0.00012277018596826405
494	Verwendung_NN_>_Begriffs_NN_>_des_ART	-0.0001227675944358196
4668	in_APPR_>_Texten_NN_>_allen_PIAT	0.00012276174242527345
2014	davon_PROAV_>_handelt_VVFIN_>_bei_APPR	-0.00012275377603760226
1320	auf_APPR_>_Wirkung_NN_>_die_ART	0.0001227379084333634
7564	mit_APPR_>_Macht_NN_>_der_ART	0.00012273245781821223
5822	ist_VAFIN_>_erschienen_VVPP_>_in_APPR	0.00012265895824810268
3995	in_APPR_>_Dichtung_NN_>_seiner_PPOSAT	0.00012261977620192354
2392	erreicht_VVPP_>_Höhepunkt_NN_>_ihren_PPOSAT	0.00012260717118881128
9616	und_KON_>_lässt_VVFIN_>_sie_PPER	0.00012251735788436428
914	auf_APPR_>_Aussagen_NN_>_die_ART	-0.00012248881140616627
8046	sein_VAINF_>_sicher_ADJD_>_sich_PRF	0.00012247163751503954
2428	erzählt_VVFIN_>_Geschichte_NN_>_die_ART	0.00012241298886864354
366	Nachteile_NN_>_und_KON_>_Vor-_TRUNC	-0.00012239253384272044
8063	seit_APPR_>_Jahren_NN_>_einigen_PIAT	-0.00012238051351999167
2221	durch_APPR_>_Staat_NN_>_den_ART	0.00012235571849224242
887	auf_APPR_>_Anfang_NN_>_den_ART	0.00012233890182232108
8258	sind_VAFIN_>_erkennen_VVINF_>_nicht_PTKNEG	-0.00012233598363746412
4075	in_APPR_>_Form_NN_>_irgendeiner_PIAT	0.00012232368986633946
3491	hat_VAFIN_>_gezeigt_VVPP_>_bei_APPR	-0.00012228891418648397
7406	mit_APPR_>_Angst_NN_>_der_ART	0.00012228269287821572
3282	haben_VAFIN_>_beschäftigt_VVPP_>_mit_APPR	0.0001222614285457626
2488	es_PPER_>_handelt_VVFIN_>_es_PPER	-0.0001222554788239923
2490	es_PPER_>_handelt_VVFIN_>_sich_PRF	-0.0001222554788239923
587	als_APPR_>_Ausdruck_NN_>_von_APPR	0.00012224310091625941
1487	aus_APPR_>_USA_NE_>_den_ART	0.0001221384807610238
2493	es_PPER_>_hat_VAFIN_>_er_PPER	0.0001221327490652898
8446	so_ADV_>_bei_APPR_>_wie_KOKOM	-0.00012212218189213225
1137	auf_APPR_>_Mutter_NN_>_die_ART	0.00012209601650481184
2604	finden_VVFIN_>_im_APPRART_>_Anhang_NN	-0.00012202927854696552
3892	in_APPR_>_Bedeutung_NN_>_für_APPR	0.00012202774534841849
10918	wird_VAFIN_>_Bezug_NN_>_zur_APPRART	0.00012202236258605185
27	Anfang_NN_>_Jahrhunderts_NN_>_des_ART	0.00012200417412622688
2395	erscheint_VVFIN_>_als_APPR_>_Figur_NN	0.00012197814463344846
240	Handlung_NN_>_Romans_NN_>_des_ART	0.00012190931277808532
10364	war_VAFIN_>_und_KON_>_war_VAFIN	0.00012190741506463988
5091	ist_VAFIN_>_Diskussion_NN_>_um_APPR	-0.0001218348225642154
720	alten_ADJA_>_und_KON_>_neuen_ADJA	-0.00012182186995567316
10442	werden_VAFIN_>_Texte_NN_>_die_ART	-0.00012181462096874304
3463	hat_VAFIN_>_geführt_VVPP_>_zur_APPRART	-0.00012175928155785351
4204	in_APPR_>_Hinsicht_NN_>_mehrfacher_ADJA	0.00012175693207553794
9194	und_KON_>_Vergleich_NN_>_den_ART	-0.00012174925403024426
9897	und_KON_>_wird_VAFIN_>_so_ADV	0.0001217029857974362
2164	durch_APPR_>_Fehlen_NN_>_das_ART	0.00012167053072562043
373	Ort_NN_>_Handlung_NN_>_der_ART	0.00012165802209279497
10648	werden_VAINF_>_betrachtet_VVPP_>_aus_APPR	-0.00012149815917599405
7694	mit_APPR_>_denen_PDS_>_von_APPR	0.0001214940155458706
6591	kann_VMFIN_>_Darstellung_NN_>_die_ART	0.00012145048145284384
12069	wurden_VAFIN_>_verglichen_VVPP_>_mit_APPR	-0.00012140801383321768
774	an_APPR_>_Krieg_NN_>_den_ART	0.00012135568600242513
9351	und_KON_>_erscheint_VVFIN_>_in_APPR	0.00012133433209759046
11323	wird_VAFIN_>_dargestellt_VVPP_>_hier_ADV	0.00012133315466152482
5298	ist_VAFIN_>_Medium_NN_>_das_ART	0.00012130316271005179
954	auf_APPR_>_Charakter_NN_>_den_ART	0.00012127010304860444
5859	ist_VAFIN_>_es_PPER_>_machen_VVINF	-0.00012126407998491773
148	Erkenntnis_NN_>_ist_VAFIN_>_dass_KOUS	0.00012123374271661161
8164	sind_VAFIN_>_Romane_NN_>_die_ART	0.00012123006378615728
6588	kann_VMFIN_>_Beschreibung_NN_>_die_ART	-0.00012120966811738764
839	an_APPR_>_Vergangenheit_NN_>_die_ART	0.00012118884062387291
7751	nach_APPR_>_Darstellung_NN_>_einer_ART	-0.00012112837667565678
1158	auf_APPR_>_Platz_NN_>_dem_ART	0.00012111933074186475
7979	scheitert_VVFIN_>_Versuch_NN_>_der_ART	0.00012109992966908218
1999	darüber_PROAV_>_war_VAFIN_>_dass_KOUS	0.00012108556129498203
7489	mit_APPR_>_Ergebnis_NN_>_dem_ART	-0.00012105739657668295
6261	ist_VAFIN_>_nennen_VVINF_>_zu_PTKZU	0.00012105183709461081
3987	in_APPR_>_Debatte_NN_>_der_ART	-0.00012101684549797663
2844	für_APPR_>_Leben_NN_>_sein_PPOSAT	0.00012101166873280327
3693	im_APPRART_>_Raum_NN_>_deutschsprachigen_ADJA	0.00012100205922658459
7760	nach_APPR_>_Erfahrungen_NN_>_den_ART	0.0001209963642938402
4699	in_APPR_>_Umgebung_NN_>_seiner_PPOSAT	0.00012097343223187273
7862	ob_KOUS_>_und_KON_>_in_APPR	-0.00012093673798811122
254	Im_APPRART_>_Gegensatz_NN_>_zu_APPR	-0.00012093268677008362
9094	und_KON_>_Figuren_NN_>_anderen_ADJA	0.00012090575348728253
10365	war_VAFIN_>_und_KON_>_wird_VAFIN	0.00012089608651445421
5843	ist_VAFIN_>_es_PPER_>_festzustellen_VVIZU	-0.0001208910053319354
390	Rahmen_NN_>_Forschung_NN_>_der_ART	-0.0001208124136731947
3688	im_APPRART_>_Rahmen_NN_>_Forschung_NN	-0.0001208124136731947
6765	kann_VMFIN_>_kann_VMFIN_>_man_PIS	-0.00012076398304409751
341	Menschen_NN_>_vor_APPR_>_allem_PIS	0.00012073617426499342
3153	getreten_VVPP_>_an_APPR_>_Stelle_NN	0.00012073067759612788
6080	ist_VAFIN_>_in_APPR_>_Augen_NN	0.00012071358048326536
10068	vom_APPRART_>_Leben_NN_>_in_APPR	0.00012067259209671497
3297	haben_VAFIN_>_gespielt_VVPP_>_Rolle_NN	0.00012065201057602033
7856	nimmt_VVFIN_>_kann_VMFIN_>_dass_KOUS	-0.00012064852716710831
2839	für_APPR_>_Kunst_NN_>_und_KON	0.00012063969810043555
2907	für_APPR_>_Text_NN_>_den_ART	0.0001206236753339959
9178	und_KON_>_Tod_NN_>_den_ART	0.00012060955291488541
3676	im_APPRART_>_Laufe_NN_>_Zeit_NN	-0.00012056156345209547
1936	darauf_PROAV_>_hat_VAFIN_>_dass_KOUS	-0.00012051357622224206
12056	wurden_VAFIN_>_erhoben_VVPP_>_in_APPR	-0.00012051190592452101
9746	und_KON_>_stehen_VVFIN_>_in_APPR	-0.00012050082649368473
9606	und_KON_>_legt_VVFIN_>_auf_APPR	0.00012047492243673486
11769	wird_VAFIN_>_verbunden_VVPP_>_mit_APPR	0.00012044899787519137
9457	und_KON_>_in_APPR_>_Weise_NN	0.00012042147226331662
5789	ist_VAFIN_>_entstanden_VVPP_>_durch_APPR	0.00012041467830836347
8300	sind_VAFIN_>_handelt_VVFIN_>_es_PPER	-0.00012038212524137937
5463	ist_VAFIN_>_Umgang_NN_>_der_ART	0.00012037549443125174
96	Bild_NN_>_ist_VAFIN_>_das_PRELS	0.00012032629811065975
6561	ist_VAFIN_>_zurückzuführen_VVIZU_>_nicht_PTKNEG	-0.00012024761918439367
7206	lassen_VVFIN_>_finden_VVINF_>_sich_PRF	-0.00012024657866420786
4253	in_APPR_>_Jahren_NN_>_vergangenen_ADJA	-0.00012024131831081707
5341	ist_VAFIN_>_Perspektive_NN_>_die_ART	0.00012015569940374091
6645	kann_VMFIN_>_auf_APPR_>_nur_ADV	0.00012012502026756054
9687	und_KON_>_sei_VAFIN_>_in_APPR	0.00012010418929874153
1989	darstellt_VVFIN_>_Bedrohung_NN_>_eine_ART	0.00012010171847363864
1683	besagt_VVFIN_>_kann_VMFIN_>_dass_KOUS	-0.00012009344100403513
575	aber_KON_>_über_APPR_>_auch_ADV	0.00012008728823120207
1817	bleibt_VVFIN_>_Möglichkeit_NN_>_die_ART	0.00012005926200869745
7607	mit_APPR_>_Schreiben_NN_>_dem_ART	-0.00012001271595271147
7606	mit_APPR_>_Schilderung_NN_>_der_ART	0.00011998222097507573
11871	wird_VAFIN_>_wird_VAFIN_>_wenn_KOUS	0.00011996433432624208
7387	mehr_ADV_>_so_ADV_>_um_KOUI	0.00011994338297988529
4807	in_APPR_>_Zeile_NN_>_der_ART	-0.00011994283504052446
10644	werden_VAINF_>_besprochen_VVPP_>_in_APPR	-0.00011992630747495637
8294	sind_VAFIN_>_getrennt_VVPP_>_durch_APPR	-0.00011992096371719866
4319	in_APPR_>_Kontext_NN_>_solchen_PIAT	-0.00011991665283678143
615	als_APPR_>_Form_NN_>_die_ART	-0.00011991046383058358
7930	sagt_VVFIN_>_sei_VAFIN_>_dass_KOUS	0.00011990653861744234
10048	verweist_VVFIN_>_auf_APPR_>_auch_ADV	0.00011990273340331398
362	Möglichkeit_NN_>_machen_VVINF_>_zu_PTKZU	0.00011986623850583961
6819	kann_VMFIN_>_sind_VAFIN_>_da_KOUS	-0.00011983080314531235
1544	bedeutet_VVFIN_>_ist_VAFIN_>_möglich_ADJD	-0.00011982444181659895
12044	wurden_VAFIN_>_betrachtet_VVPP_>_in_APPR	-0.00011980141611307734
702	als_KON_>_beim_APPRART_>_auch_ADV	-0.00011978540418054224
8808	stehen_VVFIN_>_zur_APPRART_>_Seite_NN	0.00011975829925684966
2004	das_PDS_>_ist_VAFIN_>_was_PWS	0.00011973865970569679
11502	wird_VAFIN_>_genannt_VVPP_>_im_APPRART	-0.0001197326103435168
9438	und_KON_>_hält_VVFIN_>_sich_PRF	0.00011972450489214675
10107	von_APPR_>_Daten_NN_>_und_KON	0.00011970745164622661
4333	in_APPR_>_Krise_NN_>_eine_ART	0.00011969687819611032
8650	sollten_VMFIN_>_werden_VAINF_>_betrachtet_VVPP	-0.00011967662329815777
5055	ist_VAFIN_>_Bezeichnung_NN_>_für_APPR	0.00011965872873664264
4841	in_APPR_>_Zusammenhang_NN_>_engem_ADJA	0.00011965675006227033
10713	werden_VAINF_>_gedeutet_VVPP_>_als_APPR	-0.0001196451485729562
9977	unter_APPR_>_vor_APPR_>_allem_PIS	-0.00011962146007497006
1581	bei_APPR_>_Begegnung_NN_>_der_ART	0.00011961988696550406
9954	unter_APPR_>_Führung_NN_>_der_ART	0.00011960576751366905
1388	aus_APPR_>_Blick_NN_>_dem_ART	0.00011955809907412016
7245	legt_VVFIN_>_an_APPR_>_Tag_NN	0.00011954798117209659
11018	wird_VAFIN_>_Mann_NN_>_ein_ART	0.00011954134771548515
4062	in_APPR_>_Figuren_NN_>_den_ART	0.00011953472482623603
4300	in_APPR_>_Konfrontation_NN_>_mit_APPR	0.00011953452329454889
4421	in_APPR_>_Möglichkeit_NN_>_der_ART	-0.00011952652356060848
6506	ist_VAFIN_>_wieder_ADV_>_immer_ADV	0.00011950013834380503
682	als_APPR_>_oder_KON_>_in_APPR	-0.00011947978356658296
6827	kann_VMFIN_>_so_ADV_>_wird_VAFIN	-0.00011946400016067725
7806	nach_APPR_>_Wahrheit_NN_>_und_KON	0.00011946284877351995
2498	es_PPER_>_ist_VAFIN_>_in_APPR	-0.00011945658258521668
7175	können_VMINF_>_nicht_PTKNEG_>_mehr_ADV	0.00011945250158417603
9716	und_KON_>_sind_VAFIN_>_im_APPRART	-0.00011944882813336809
8013	sei_VAFIN_>_verstehen_VVINF_>_zu_PTKZU	-0.00011943048997976068
5014	ist_VAFIN_>_Begegnung_NN_>_mit_APPR	0.00011940868875605453
10898	wird_VAFIN_>_Autor_NN_>_der_ART	0.00011940278054002411
7903	quantitativ_ADJD_>_und_KON_>_qualitativ_ADJD	-0.00011939073413520343
8329	sind_VAFIN_>_in_APPR_>_nur_ADV	-0.00011937761659488221
55	Auseinandersetzung_NN_>_mit_APPR_>_Vergangenheit_NN	0.00011937193303797366
4858	in_APPR_>_im_APPRART_>_und_KON	0.00011935995768021579
2975	für_APPR_>_Zwecke_NN_>_ihre_PPOSAT	0.0001193333422344158
12418	zusammengefasst_VVPP_>_im_APPRART_>_Folgenden_NN	-0.00011932527815744707
5384	ist_VAFIN_>_Roman_NN_>_dieser_PDAT	0.00011931849846076705
1247	auf_APPR_>_Tradition_NN_>_eine_ART	0.00011931429065391468
9712	und_KON_>_sind_VAFIN_>_die_PRELS	-0.0001192981974445897
4991	ist_VAFIN_>_Auseinandersetzung_NN_>_die_ART	0.00011927024282186934
11230	wird_VAFIN_>_beeinflusst_VVPP_>_durch_APPR	-0.00011925469444567157
11008	wird_VAFIN_>_Kraft_NN_>_die_ART	0.00011923760516236733
786	an_APPR_>_Ort_NN_>_einen_ART	0.00011922806311812222
9286	und_KON_>_bewegt_VVFIN_>_sich_PRF	0.0001192193633943872
5146	ist_VAFIN_>_Faktor_NN_>_für_APPR	-0.00011919509159092194
5979	ist_VAFIN_>_gestellt_VVPP_>_auf_APPR	0.00011919246396528151
11457	wird_VAFIN_>_geführt_VVPP_>_ad_FM	0.0001191892692689042
5827	ist_VAFIN_>_erweist_VVFIN_>_sich_PRF	0.00011918629802397546
140	Entwicklung_NN_>_Figuren_NN_>_der_ART	0.00011918358170200057
7050	konnte_VMFIN_>_und_KON_>_wurde_VAFIN	-0.00011916716588163909
12543	über_APPR_>_Natur_NN_>_die_ART	0.00011910604437562372
8155	sind_VAFIN_>_Männer_NN_>_die_ART	0.00011907642367921896
5494	ist_VAFIN_>_Verbindung_NN_>_mit_APPR	0.0001190720726494407
2636	findet_VVFIN_>_Niederschlag_NN_>_seinen_PPOSAT	0.00011907028424366326
7720	mit_APPR_>_Übergang_NN_>_dem_ART	0.00011906746820269332
10060	verwendet_VVPP_>_im_APPRART_>_Kontext_NN	-0.00011904662864368969
2601	finden_VVFIN_>_auf_APPR_>_Ebene_NN	-0.00011902370045662384
2855	für_APPR_>_Menschen_NN_>_einen_ART	-0.00011899999932312814
9858	und_KON_>_werden_VAFIN_>_zu_APPR	0.00011898226413567062
1661	bei_APPR_>_nur_ADV_>_nicht_PTKNEG	-0.0001189607308252297
7998	sei_VAFIN_>_erwähnt_VVPP_>_an_APPR	0.00011893437047951937
9751	und_KON_>_steht_VVFIN_>_für_APPR	0.00011886259034546608
3262	haben_VAFIN_>_Analysen_NN_>_die_ART	-0.00011885147100106174
654	als_APPR_>_Schutz_NN_>_vor_APPR	0.0001188504206514642
3226	gibt_VVFIN_>_und_KON_>_ist_VAFIN	-0.00011884857284970171
4585	in_APPR_>_Situationen_NN_>_den_ART	-0.0001188443335139041
8757	spielt_VVFIN_>_Roman_NN_>_der_ART	0.00011882229796202369
7787	nach_APPR_>_Pause_NN_>_einer_ART	-0.00011879937784906605
3443	hat_VAFIN_>_ergeben_VVPP_>_sich_PRF	-0.00011878742997546821
8867	steht_VVFIN_>_in_APPR_>_dem_PRELS	0.000118705389723982
9752	und_KON_>_steht_VVFIN_>_gegenüber_PTKVZ	0.00011869187840268927
8826	steht_VVFIN_>_Frage_NN_>_nach_APPR	-0.00011865788734236503
7532	mit_APPR_>_Hilfe_NN_>_der_ART	0.00011864733947168656
11886	wird_VAFIN_>_zum_APPRART_>_Gegenstand_NN	0.00011863583882571241
23	Analyse_NN_>_und_KON_>_Interpretation_NN	-0.00011863332873112022
9553	und_KON_>_kann_VMFIN_>_dass_KOUS	-0.00011862900909037527
9089	und_KON_>_Familie_NN_>_der_ART	0.00011859981025467528
10262	von_APPR_>_Wirkung_NN_>_der_ART	0.00011859432661431251
7865	ob_KOUS_>_und_KON_>_wie_PWAV	-0.00011857137409885263
10242	von_APPR_>_Ursache_NN_>_und_KON	0.0001185373709143431
9801	und_KON_>_unterscheiden_VVINF_>_sich_PRF	-0.00011853305870106626
4704	in_APPR_>_Umwelt_NN_>_seiner_PPOSAT	0.00011851868431817373
10206	von_APPR_>_Relevanz_NN_>_besonderer_ADJA	0.00011849492168913739
695	als_KON_>_als_APPR_>_auch_ADV	0.00011847942631705019
8351	sind_VAFIN_>_nicht_PTKNEG_>_mehr_ADV	0.0001184725277779827
8166	sind_VAFIN_>_Strukturen_NN_>_die_ART	0.00011847209326231359
5666	ist_VAFIN_>_basiert_VVFIN_>_auf_APPR	-0.0001184032727404064
8380	sind_VAFIN_>_und_KON_>_gehören_VVFIN	-0.00011839879786798689
8108	sind_VAFIN_>_Begriffe_NN_>_die_ART	-0.00011837830602866667
11905	wird_VAFIN_>_übertragen_VVPP_>_in_APPR	0.00011837703884123632
12052	wurden_VAFIN_>_eingesetzt_VVPP_>_in_APPR	-0.00011836038135392142
6186	ist_VAFIN_>_ist_VAFIN_>_wird_VAFIN	-0.00011835390467115034
12211	zeigt_VVFIN_>_wieder_ADV_>_immer_ADV	0.00011830465680129636
9603	und_KON_>_lassen_VVINF_>_werden_VAINF	0.00011830268523708697
5000	ist_VAFIN_>_Auswahl_NN_>_die_ART	-0.00011828224692217325
9047	und_KON_>_Ausdruck_NN_>_der_ART	-0.00011827800005621428
2115	durch_APPR_>_Anwendung_NN_>_die_ART	-0.00011821425178630283
9696	und_KON_>_setzt_VVFIN_>_ihn_PPER	0.00011811687623376966
48	Auf_APPR_>_Seite_NN_>_der_ART	0.0001181094544502143
3799	in_APPR_>_Abschnitt_NN_>_diesem_PDAT	-0.00011808166052564425
3519	hat_VAFIN_>_ist_VAFIN_>_wenn_KOUS	-0.00011805214720212232
11493	wird_VAFIN_>_gemacht_VVPP_>_verantwortlich_ADJD	0.00011802974716101586
9278	und_KON_>_betrachten_VVINF_>_zu_PTKZU	0.00011801434720894286
11955	wurde_VAFIN_>_eingeführt_VVPP_>_von_APPR	-0.00011797861827142233
847	an_APPR_>_Zeit_NN_>_der_ART	0.00011797311145102934
4427	in_APPR_>_Neuzeit_NN_>_der_ART	0.00011796928164735806
12279	zu_APPR_>_Grad_NN_>_gewissen_ADJA	-0.00011795399904738918
12478	zwischen_APPR_>_Welt_NN_>_und_KON	0.00011794420000076529
155	Figur_NN_>_ist_VAFIN_>_die_PRELS	0.00011793502358326174
904	auf_APPR_>_Aspekt_NN_>_diesen_PDAT	-0.00011789455051859442
10396	weist_VVFIN_>_darauf_PROAV_>_werden_VAINF	-0.00011788998515904123
9036	und_KON_>_Angst_NN_>_die_ART	0.00011786968363224691
222	Gegenstand_NN_>_Arbeit_NN_>_der_ART	-0.00011785106631662871
10409	weniger_ADV_>_bei_APPR_>_als_KOKOM	-0.00011780532750417042
6694	kann_VMFIN_>_geht_VVFIN_>_es_PPER	-0.0001177968319914097
10025	verstehen_VVINF_>_im_APPRART_>_Sinne_NN	0.00011771162788893915
11893	wird_VAFIN_>_zum_APPRART_>_zum_APPRART	0.00011771145957550665
10763	werden_VAINF_>_gleichgesetzt_VVPP_>_mit_APPR	0.00011770635226893475
10711	werden_VAINF_>_gebracht_VVPP_>_mit_APPR	0.00011769041799967913
2411	erscheint_VVFIN_>_und_KON_>_ist_VAFIN	0.00011768732037312857
9241	und_KON_>_auf_APPR_>_somit_ADV	0.00011768634660562277
6396	ist_VAFIN_>_und_KON_>_lebt_VVFIN	0.00011768612712862112
11889	wird_VAFIN_>_zum_APPRART_>_Symbol_NN	0.00011766421155611985
7570	mit_APPR_>_Menschen_NN_>_dem_ART	0.00011765957079932471
11310	wird_VAFIN_>_bezogen_VVPP_>_auf_APPR	0.00011764939177211438
8799	stehen_VVFIN_>_in_APPR_>_Opposition_NN	0.00011764642846387541
7282	liegt_VVFIN_>_auf_APPR_>_Hand_NN	-0.00011764118180019787
6620	kann_VMFIN_>_Subjekt_NN_>_das_ART	-0.00011761021541604127
153	Es_PPER_>_ist_VAFIN_>_dass_KOUS	-0.00011760507334309867
11380	wird_VAFIN_>_eingesetzt_VVPP_>_zur_APPRART	-0.00011758767132774009
836	an_APPR_>_Tradition_NN_>_die_ART	0.0001175866048660322
6449	ist_VAFIN_>_vergleichen_VVINF_>_mit_APPR	0.00011756236735022954
6450	ist_VAFIN_>_vergleichen_VVINF_>_zu_PTKZU	0.00011756236735022954
7803	nach_APPR_>_Verhältnis_NN_>_von_APPR	-0.00011755665520255432
4261	in_APPR_>_Kampf_NN_>_den_ART	0.00011754927228582827
5285	ist_VAFIN_>_Leistung_NN_>_die_ART	-0.00011754241709048251
6290	ist_VAFIN_>_sehen_VVINF_>_im_APPRART	0.00011749784470952416
9848	und_KON_>_weist_VVFIN_>_auf_PTKVZ	-0.00011748752747059054
1090	auf_APPR_>_Interesse_NN_>_das_ART	0.00011745370879767266
923	auf_APPR_>_Bedeutung_NN_>_die_ART	0.00011745321127811786
5245	ist_VAFIN_>_Kategorie_NN_>_eine_ART	-0.00011743860418437137
6919	kann_VMFIN_>_werden_VAINF_>_gemacht_VVPP	0.00011741394904819766
5158	ist_VAFIN_>_Figur_NN_>_keine_PIAT	0.00011736055698279622
9527	und_KON_>_ist_VAFIN_>_oder_KON	-0.0001173212469921628
1493	aus_APPR_>_Vielzahl_NN_>_einer_ART	-0.00011731339238935973
1794	bilden_VVFIN_>_Schwerpunkt_NN_>_den_ART	0.00011729911712401405
730	am_APPRART_>_Ende_NN_>_Lebens_NN	0.00011729144385128659
9095	und_KON_>_Figuren_NN_>_den_ART	0.0001172467126126582
7637	mit_APPR_>_Tradition_NN_>_der_ART	0.00011720548645183046
3107	genannt_VVPP_>_im_APPRART_>_Folgenden_NN	-0.00011719731377699994
729	am_APPRART_>_Ende_NN_>_Kapitels_NN	0.00011719589629099194
2067	denn_KON_>_ist_VAFIN_>_und_KON	0.00011719244241416642
1098	auf_APPR_>_Kommunikation_NN_>_die_ART	-0.00011718278636738976
1778	bieten_VVFIN_>_Möglichkeit_NN_>_die_ART	-0.00011715239954941416
7642	mit_APPR_>_Untertitel_NN_>_dem_ART	0.00011713757640656302
2048	dazu_PROAV_>_werden_VAINF_>_zu_PTKZU	0.0001171362261579122
12407	zur_APPRART_>_oder_KON_>_zur_APPRART	-0.00011711631237979356
10793	werden_VAINF_>_transformiert_VVPP_>_in_APPR	-0.00011710284528502542
6875	kann_VMFIN_>_werden_VAINF_>_behandelt_VVPP	-0.00011709501907979645
8366	sind_VAFIN_>_sind_VAFIN_>_weil_KOUS	-0.00011707757745747622
11439	wird_VAFIN_>_gearbeitet_VVPP_>_mit_APPR	-0.00011707691405304427
1981	darin_PROAV_>_ist_VAFIN_>_und_KON	-0.00011707011454669765
11646	wird_VAFIN_>_kann_VMFIN_>_er_PPER	0.00011706649393104627
6775	kann_VMFIN_>_liegt_VVFIN_>_dass_KOUS	-0.00011703571354851439
9797	und_KON_>_unabhängig_ADJD_>_von_APPR	-0.00011702604230613051
9043	und_KON_>_Art_NN_>_und_KON	0.00011697974179644941
824	an_APPR_>_Stellen_NN_>_unterschiedlichen_ADJA	-0.000116958605988357
873	angegeben_VVPP_>_als_APPR_>_Grund_NN	-0.00011690487519558495
12259	zu_APPR_>_Ende_NN_>_einem_ART	0.00011686660464020542
5690	ist_VAFIN_>_bei_APPR_>_sich_PRF	0.00011683292713499037
9693	und_KON_>_setzt_VVFIN_>_auf_APPR	0.00011682172342818332
1002	auf_APPR_>_Erde_NN_>_der_ART	0.00011680882220483537
10269	von_APPR_>_[_NN_>_einer_ART	0.00011680755120134589
11595	wird_VAFIN_>_hergestellt_VVPP_>_durch_APPR	0.0001167965648049584
6001	ist_VAFIN_>_gezogen_VVPP_>_in_APPR	0.00011678585961802406
10749	werden_VAINF_>_gestellt_VVPP_>_in_APPR	0.00011677771692659173
1755	bezeichnet_VVFIN_>_als_APPR_>_auch_ADV	-0.00011677451070139468
1441	aus_APPR_>_Leben_NN_>_eigenen_ADJA	0.00011677126382231601
